Season,Name,Team,G,PA,HR,R,RBI,SB,BB%,K%,ISO,BABIP,AVG,OBP,SLG,wOBA,xwOBA,wRC+,BsR,Off,Def,WAR,NameASCII,PlayerId,MLBAMID
2022,"Mike Trout","LAA",119,499,40,85,80,1,0.108216432,0.278557114,0.347031964,0.323076923,0.283105022,0.368737474,0.630136986,0.4177913187477594,,175.87476170926516,0.008292262442409992,42.61374935041281,-1.3226863145828247,5.992481337296901,"Mike Trout",10155,545361
2023,"Miguel Andujar","PIT",30,90,4,9,18,2,0.066666666,0.144444444,0.226190476,0.253731343,0.25,0.3,0.476190476,0.3302611218558417,,104.33858283615953,0.3206435777246952,0.8043800812052173,-1.3243322242051363,0.25307812479109626,"Miguel Andujar",15878,609280
2024,"Andy Pages","LAD",116,443,13,65,46,1,0.065462753,0.243792325,0.158808933,0.304195804,0.248138957,0.305429864,0.40694789,0.3098208853022545,,99.89565137881613,-0.5110591351985931,-0.5663370593286814,-1.3342177420854568,1.327303496441428,"Andy Pages",24816,681624
2023,"Canaan Smith-Njigba","PIT",15,37,0,3,5,1,0.108108108,0.432432432,0.09375,0.235294117,0.125,0.216216216,0.21875,0.19895438568012133,,16.31262485550569,-0.3981361323967576,-4.234149645373269,-1.3394663333892822,-0.4304284083807379,"Canaan Smith-Njigba",23264,675986
2023,"Brian Anderson","MIL",96,361,9,38,40,1,0.099722991,0.299168975,0.141509434,0.308823529,0.226415094,0.310249307,0.367924528,0.2991326205287944,,85.69716968723056,-1.480652291327715,-7.877229495814783,-1.3415273427963257,0.3038224840972145,"Brian Anderson",18289,605119
2023,"Colton Cowser","BAL",26,77,0,15,4,1,0.168831168,0.285714285,0.032786885,0.175,0.114754098,0.285714285,0.147540983,0.22596043812764155,,39.988001981391605,0.5969906318932772,-4.939841922494579,-1.3446810841560364,-0.36292142926229787,"Colton Cowser",29591,681297
2024,"Ronald Acuña Jr.","ATL",49,222,4,38,15,16,0.121621621,0.238738738,0.114583333,0.325925925,0.25,0.351351351,0.364583333,0.32185090957461177,,105.1013793068646,2.559544511139393,3.913803961865738,-1.3588774800300598,1.027380872775299,"Ronald Acuna Jr.",18401,660670
2024,"Estevan Florial","CLE",36,111,3,11,11,2,0.099099099,0.369369369,0.193877551,0.259259259,0.173469387,0.263636363,0.367346938,0.27678382179953837,,79.72938615870858,0.9376296252012253,-1.6368857303797437,-1.3589749932289124,0.07274702888023554,"Estevan Florial",19151,664314
2022,"Kyle Lewis","SEA",18,62,3,6,5,0,0.080645161,0.306451612,0.160714286,0.147058823,0.142857142,0.225806451,0.303571428,0.23869662803988304,,57.53959989347071,-0.24851577961817384,-3.2109117951038004,-1.3635770082473755,-0.2744162450551553,"Kyle Lewis",19508,641786
2024,"Jason Heyward","- - -",87,258,10,33,37,5,0.085271317,0.205426356,0.201754386,0.226190476,0.210526315,0.287937743,0.412280701,0.30021066759146897,,94.32505667309476,2.631376974284649,0.866619100407837,-1.3904671669006348,0.8334425927937282,"Jason Heyward",4940,518792
2023,"Brett Phillips","LAA",40,71,3,9,6,3,0.112676056,0.507042253,0.158730159,0.333333333,0.174603174,0.267605633,0.333333333,0.2676201068179708,,64.49050356399931,0.695660853292793,-2.325232826568571,-1.4014720246195793,-0.12841456970848764,"Brett Phillips",14735,621433
2024,"Gustavo Campero","LAA",13,48,1,6,6,3,0,0.166666666,0.108695652,0.27027027,0.239130434,0.270833333,0.347826086,0.27115207289656,,72.75263367896567,0.49345768243074417,-1.0030238967922198,-1.4064508080482483,-0.0835898456303438,"Gustavo Campero",22707,672569
2023,"Peyton Burdick","MIA",14,37,1,4,2,1,0.081081081,0.486486486,0.151515152,0.357142857,0.181818181,0.27027027,0.333333333,0.26899846824439794,,63.23362817295882,0.28837171709164977,-1.3969039760237827,-1.4192571341991425,-0.15546189750677314,"Peyton Burdick",25459,680814
2023,"TJ Hopkins","CIN",25,44,0,7,1,1,0.045454545,0.386363636,0,0.291666666,0.170731707,0.227272727,0.170731707,0.18853556432507254,,5.419228688095854,-0.20987409260123968,-5.365412015420265,-1.4287861287593842,-0.5284253107396234,"TJ Hopkins",25482,686759
2024,"Kyle Tucker","HOU",78,339,23,56,49,11,0.16519174,0.159292035,0.296028881,0.282178217,0.288808664,0.407738095,0.584837545,0.4188836233035938,,179.98714446496393,-0.32675743103027344,30.699221866253055,-1.453188419342041,4.1875790054726725,"Kyle Tucker",18345,663656
2024,"Taylor Ward","LAA",156,663,25,73,75,6,0.095022624,0.245852187,0.179487179,0.29382716,0.246153846,0.322775263,0.425641025,0.32538151929820824,,110.89873373349609,-2.5733654722571373,5.694533824384479,-1.4695663452148438,2.718932932310647,"Taylor Ward",17548,621493
2024,"Alek Thomas","ARI",39,103,3,13,17,4,0.067961165,0.165048543,0.168421052,0.2,0.189473684,0.245098039,0.357894736,0.26245375941781435,,64.68119009312016,0.8295239210128784,-3.520629464597052,-1.4780848622322083,-0.16201294650139259,"Alek Thomas",23792,677950
2024,"Pedro León","HOU",7,21,0,2,0,2,0.047619047,0.476190476,0,0.2,0.1,0.142857142,0.1,0.11678819713138398,,-32.51294759629083,-0.49130357056856155,-3.6753780404860263,-1.49053093791008,-0.46122418681260013,"Pedro Leon",27781,694175
2024,"Aaron Hicks","LAA",18,63,1,6,5,0,0.095238095,0.365079365,0.052631579,0.212121212,0.140350877,0.222222222,0.192982456,0.196132863324786,,19.982589648980827,0.16184667497873306,-5.606225005619546,-1.4936110973358154,-0.516357461963737,"Aaron Hicks",5297,543305
2022,"Stone Garrett","ARI",27,84,4,13,10,3,0.035714285,0.321428571,0.263157895,0.369565217,0.276315789,0.308641975,0.539473684,0.3595175765178822,,131.42491868598708,0.08316948870196939,3.1500708939480733,-1.514734510332346,0.4751140022080051,"Stone Garrett",19273,656448
2023,"Michael Toglia","COL",45,152,4,18,9,1,0.065789473,0.328947368,0.120567376,0.218390804,0.163120567,0.22368421,0.283687943,0.22549827592937569,,23.532040754154824,-0.5670197210274637,-14.966325218483348,-1.5196055173873901,-1.1289489288280374,"Michael Toglia",25845,669911
2024,"Mike Trout","LAA",29,126,10,17,14,6,0.126984126,0.214285714,0.321100917,0.194444444,0.220183486,0.325396825,0.541284403,0.365490749835968,,139.1123855910432,1.2259347960352898,6.864783709007214,-1.5337688773870468,0.9843700905865987,"Mike Trout",10155,545361
2022,"Steven Duggar","- - -",29,80,0,7,4,5,0.0875,0.5125,0.069444445,0.34375,0.152777777,0.225,0.222222222,0.20492418706417084,,27.648119408278784,1.057157720439136,-5.539310331415511,-1.5661583244800568,-0.46902757644768306,"Steven Duggar",17719,621453
2022,"Abraham Almonte","BOS",15,37,1,7,2,1,0.027027027,0.324324324,0.142857143,0.363636363,0.257142857,0.297297297,0.4,0.3055950548197772,,92.66735885464742,0.3509548641741276,0.04565297008034419,-1.5729773342609406,-0.03749459426299612,"Abraham Almonte",5486,501659
2024,"Fernando Tatis Jr.","SDP",102,438,21,64,49,11,0.07305936,0.219178082,0.216080402,0.315602836,0.276381909,0.340182648,0.492462311,0.3587745542395605,,134.82324254002185,0.010177209973335266,18.249327526474463,-1.5754070281982422,3.2284368754129043,"Fernando Tatis Jr.",19709,665487
2022,"Alec Burleson","STL",16,53,1,4,3,1,0.094339622,0.16981132,0.083333333,0.210526315,0.1875,0.264150943,0.270833333,0.2446066770913466,,55.973234475229425,0.14949719473952428,-2.5615620989470056,-1.5866853594779968,-0.24411386873194604,"Alec Burleson",27615,676475
2022,"Matt Wallner","MIN",18,65,2,4,10,1,0.092307692,0.384615384,0.157894737,0.366666666,0.228070175,0.323076923,0.385964912,0.3106779009103775,,102.68796473263745,0.12655148888006806,0.32316088355929745,-1.6034193634986877,0.0814283024299809,"Matt Wallner",26466,670242
2023,"Wade Meckler","SFG",20,64,0,6,4,0,0.09375,0.390625,0.017857143,0.419354838,0.232142857,0.328125,0.25,0.2728378940373659,,70.42137836368241,0.34903708286583424,-1.9961439003190642,-1.6395892053842545,-0.14570963339104165,"Wade Meckler",31490,685133
2023,"Weston Wilson","PHI",8,22,1,5,2,3,0.272727272,0.227272727,0.1875,0.4,0.3125,0.5,0.5,0.44134811379692773,,180.8175787583387,-0.030392690561711788,2.1722648176171573,-1.6465655863285065,0.12695899158938043,"Weston Wilson",19358,642215
2023,"Jack Suwinski","PIT",144,534,26,63,74,13,0.140449438,0.322097378,0.230425056,0.290196078,0.223713646,0.33895131,0.454138702,0.3412209205833593,,111.68585846239868,2.086744141764939,9.817471137737742,-1.6574716567993164,2.622925054203892,"Jack Suwinski",22244,669261
2024,"Whit Merrifield","- - -",95,335,4,44,15,17,0.104477611,0.15522388,0.092150171,0.257383966,0.221843003,0.311178247,0.313993174,0.2832089419451365,,79.51704903672774,3.055428870022297,-5.149949584603927,-1.6754886507987976,0.4472335386152619,"Whit Merrifield",11281,593160
2023,"Hunter Goodman","COL",23,77,1,6,17,1,0.064935064,0.311688311,0.185714285,0.276595744,0.2,0.246753246,0.385714285,0.265720454903392,,50.496353015476444,0.5041519696824253,-4.21806979020991,-1.6836580336093903,-0.3276240336398539,"Hunter Goodman",29715,696100
2024,"Austin Slater","- - -",84,212,2,24,18,3,0.122641509,0.283018867,0.056497175,0.294117647,0.209039548,0.320754716,0.265536723,0.2734358378176419,,76.36256352605918,-0.7674168338999152,-6.768527060479515,-1.6915684640407562,-0.14433641999343377,"Austin Slater",16153,596103
2022,"Zach Reks","TEX",16,34,0,3,3,0,0,0.294117647,0.029411765,0.375,0.264705882,0.264705882,0.294117647,0.24506716167225556,,55.713615882108314,-0.5001026578247547,-2.194504764769512,-1.693418711423874,-0.2953112599872056,"Zach Reks",19667,676646
2022,"Will Benson","CLE",28,61,0,8,3,0,0.049180327,0.311475409,0.018181819,0.277777777,0.181818181,0.25,0.2,0.21204652786254882,,33.62022177229564,0.1364921098574996,-4.4200246841852335,-1.6999650299549103,-0.4400090013353324,"Will Benson",21853,666181
2023,"David Dahl","SDP",4,9,1,1,1,0,0,0.222222222,0.333333333,0,0.111111111,0.111111111,0.444444444,0.22267733679877388,,38.513584891953265,0,-0.6855515862927907,-1.7269082516431808,-0.21007182292589488,"David Dahl",13744,621311
2023,"Taylor Ward","LAA",97,409,14,60,47,4,0.095354523,0.195599022,0.168539326,0.283582089,0.252808988,0.334963325,0.421348314,0.32904749321762683,,107.06717153550713,-1.7587738609872758,1.7046170987693658,-1.748255968093872,1.396635474526897,"Taylor Ward",17548,621493
2023,"Mike Tauchman","CHC",108,401,8,64,48,7,0.139650872,0.21446384,0.12462908,0.31300813,0.252225519,0.3625,0.376854599,0.32999701980958906,,109.32161879635142,0.1402004500851035,4.770980665902351,-1.7507199048995972,1.6597896121174043,"Mike Tauchman",15274,643565
2023,"Cody Bellinger","CHC",130,556,26,95,97,20,0.071942446,0.15647482,0.218436874,0.319095477,0.306613226,0.356115107,0.5250501,0.3702150516441028,,136.28315088097972,2.4526705290190876,27.44451124472176,-1.7559373378753662,4.445368283969035,"Cody Bellinger",15998,641355
2024,"Evan Carter","TEX",45,162,5,23,15,2,0.092592592,0.265432098,0.173611111,0.226804123,0.1875,0.271604938,0.361111111,0.2782459454036053,,79.53195038692843,1.1927908286452293,-2.6012070429642717,-1.7795767337083817,0.10529900365162523,"Evan Carter",27790,694497
2023,"Austin Slater","SFG",89,207,5,24,20,2,0.096618357,0.280193236,0.12972973,0.368852459,0.27027027,0.347826086,0.4,0.3302208490417775,,108.8900033035664,-1.384413710795343,0.89535466881444,-1.7901011109352112,0.6121089632106878,"Austin Slater",16153,596103
2022,"Riley Greene","DET",93,418,5,46,42,1,0.086124401,0.287081339,0.109042553,0.354330708,0.252659574,0.320574162,0.361702127,0.30270151073852797,,97.56850373314516,-0.7367896237410605,-1.880503083368544,-1.8016222715377808,1.0014768269186192,"Riley Greene",25976,682985
2023,"Connor Joe","PIT",133,472,11,63,42,3,0.105932203,0.233050847,0.174334141,0.310580204,0.246973365,0.33898305,0.421307506,0.3324202748678498,,105.7860448464442,-2.773383582942188,0.6099299974116938,-1.802454948425293,1.4802542363490798,"Connor Joe",16572,656582
2024,"David Hensley","MIA",23,58,1,9,4,1,0.103448275,0.293103448,0.076923077,0.294117647,0.211538461,0.293103448,0.288461538,0.2650730681830439,,65.45689084187177,0.23375680297613144,-2.162043982353376,-1.8055769205093384,-0.21029028296613395,"David Hensley",25111,682073
2022,"Austin Slater","SFG",125,325,7,49,34,12,0.123076923,0.273846153,0.144404332,0.360655737,0.263537906,0.366153846,0.407942238,0.3440263715157142,,124.45609825448678,1.656150549184531,10.890725220272904,-1.8079961687326431,2.1275598222406273,"Austin Slater",16153,596103
2022,"Bubba Thompson","TEX",55,181,1,18,9,18,0.038674033,0.309392265,0.047058823,0.38938053,0.264705882,0.301675977,0.311764705,0.27436425299617834,,76.39674736870941,3.212460123002529,-1.5950230500600338,-1.8201916106045246,0.24247630272968532,"Bubba Thompson",22261,669352
2024,"Tyler Wade","SDP",90,156,0,28,8,8,0.07051282,0.185897435,0.02173913,0.275229357,0.217391304,0.284768211,0.239130434,0.2423201957285799,,56.44147676430361,1.668314278125763,-6.457352904528401,-1.8307632505893707,-0.31945456153658974,"Tyler Wade",15730,642180
2022,"Jesús Sánchez","MIA",98,343,13,38,36,1,0.075801749,0.268221574,0.188498403,0.258373205,0.214057507,0.279883381,0.40255591,0.29787515985722446,,88.28214320025539,-0.12712022569030523,-4.796816909159343,-1.8384328782558441,0.5422455565385764,"Jesus Sanchez",19913,660821
2022,"Bligh Madris","PIT",39,123,1,10,7,2,0.081300813,0.25203252,0.088495575,0.234567901,0.17699115,0.243902439,0.265486725,0.23086170452397045,,42.49553443406731,0.21842272114008665,-7.999329621684389,-1.8390239924192429,-0.5887129634885451,"Bligh Madris",20054,676632
2022,"Miguel Vargas","LAD",18,50,1,4,8,1,0.04,0.26,0.085106383,0.205882352,0.170212765,0.2,0.255319148,0.20028142452239991,,25.89674102355361,0.3495076335966587,-3.955299298199982,-1.840928554534912,-0.4279818749391978,"Miguel Vargas",20178,678246
2022,"Eddy Alvarez","LAD",14,27,0,1,3,1,0,0.333333333,0,0.235294117,0.16,0.153846153,0.16,0.13597704814030573,,-18.07293808900762,0.2682842928916216,-3.435626345539874,-1.891937255859375,-0.46185027911622745,"Eddy Alvarez",16959,657193
2024,"Alex Call","WSN",30,113,3,15,14,5,0.10619469,0.168141592,0.181818182,0.402597402,0.343434343,0.424778761,0.525252525,0.4119153708483266,,167.27761585222754,0.3672296404838562,9.458201650634255,-1.9303232431411743,1.166097627070377,"Alex Call",19296,669743
2024,"Mickey Moniak","LAA",124,418,14,48,49,8,0.050239234,0.272727272,0.160714285,0.271698113,0.219387755,0.265550239,0.38010204,0.28058166652204886,,79.38560240314072,-1.263523057103157,-11.122969615724354,-1.9338478744029999,0.09061917394859395,"Mickey Moniak",19956,666160
2023,"Franmil Reyes","KCR",19,65,2,5,7,0,0.061538461,0.369230769,0.101694916,0.257142857,0.186440677,0.23076923,0.288135593,0.2266866188782912,,33.43631126114697,-0.3741232636384666,-5.5583419847543984,-1.9379122257232666,-0.5248569918268898,"Franmil Reyes",14566,614177
2023,"Bubba Thompson","TEX",37,60,0,10,4,4,0.066666666,0.266666666,0.113207547,0.236842105,0.16981132,0.237288135,0.283018867,0.2302318134550321,,40.35563912246965,0.06860994035378098,-4.219374669163202,-1.95952969789505,-0.4106211372676244,"Bubba Thompson",22261,669352
2024,"Johnathan Rodriguez","CLE",13,40,0,6,5,0,0.225,0.35,0.032258064,0.235294117,0.129032258,0.325,0.161290322,0.2525438696146011,,62.67850877163007,-0.045843325555324554,-1.7539877468772307,-1.9621705412864685,-0.24608369796870477,"Johnathan Rodriguez",22530,671286
2024,"Duke Ellis","- - -",11,5,0,1,0,5,0,0.4,0,0.333333333,0.2,0.2,0.2,0.1763421416282654,,20.799537240606675,0.9920224063316709,0.4623854743088873,-1.9734894861467183,-0.13884930491026862,"Duke Ellis",27543,668752
2023,"Clint Frazier","CHW",33,76,0,10,3,4,0.131578947,0.302631578,0.045454546,0.302325581,0.196969696,0.302631578,0.242424242,0.25630995003800644,,57.90516486973461,-0.2757961372844875,-4.109115328948896,-1.9903622269630432,-0.34789455536142955,"Clint Frazier",15983,640449
2023,"Stone Garrett","WSN",89,271,9,40,40,3,0.095940959,0.302583025,0.188034188,0.364864864,0.269230769,0.343283582,0.457264957,0.34367969209578497,,116.3006838244159,0.5723572792485356,6.044955595429287,-2.0022144317626953,1.3212994817265662,"Stone Garrett",19273,656448
2023,"Taylor Trammell","SEA",22,56,3,7,11,0,0.160714285,0.392857142,0.195652174,0.142857142,0.130434782,0.285714285,0.326086956,0.27944692756448475,,80.79577820113131,-0.2293357732705772,-1.5179333743362262,-2.0171709656715393,-0.16068958793705457,"Taylor Trammell",19960,666211
2023,"Terrin Vavra","BAL",27,56,0,9,5,1,0.089285714,0.214285714,0,0.324324324,0.244897959,0.314814814,0.244897959,0.26055462823973763,,63.96599343561018,-0.13759576668962836,-2.555466946369087,-2.0432305932044983,-0.26674844475119186,"Terrin Vavra",24400,679631
2023,"Dylan Moore","SEA",67,165,7,18,19,7,0.096969696,0.339393939,0.220689655,0.280487804,0.206896551,0.303030303,0.427586206,0.3169868931625829,,106.81555121463855,-0.12688328512012959,1.2205817607007512,-2.0540875792503357,0.4820752500826405,"Dylan Moore",18042,664238
2022,"Heliot Ramos","SFG",9,22,0,4,0,0,0.09090909,0.272727272,0,0.142857142,0.1,0.181818181,0.1,0.1429631601680409,,-13.025755729560238,0.017259063199162483,-2.871733781662879,-2.058615982532501,-0.43820436778358757,"Heliot Ramos",22515,671218
2022,"Tyler O'Neill","STL",96,383,14,56,58,14,0.09921671,0.268929503,0.164670658,0.276785714,0.22754491,0.308093994,0.392215568,0.3073923491311136,,98.90446260893047,1.9993558656424284,1.511858419846008,-2.0942954421043396,1.3222496598433406,"Tyler O'Neill",15711,641933
2024,"Lourdes Gurriel Jr.","ARI",133,553,18,72,75,7,0.052441229,0.182640144,0.155945419,0.313283208,0.278752436,0.32188065,0.434697855,0.32670330580161966,,107.92553886841074,-0.6961564049124718,4.544856340715403,-2.0956666469573975,2.154852913770972,"Lourdes Gurriel Jr.",19238,666971
2024,"Derek Hill","- - -",53,172,7,19,25,6,0.029069767,0.325581395,0.179012346,0.32,0.24074074,0.270588235,0.419753086,0.29620820178705104,,88.3852054323093,0.3189786523580551,-2.0971718881836057,-2.1108077615499496,0.15712115469506932,"Derek Hill",16947,656537
2024,"Ryan McKenna","- - -",13,15,2,4,2,1,0.066666666,0.333333333,0.428571428,0.142857142,0.214285714,0.266666666,0.642857142,0.37800424098968505,,157.74486894087926,-0.031754929572343826,0.8373833789700673,-2.113212004303932,-0.0801438179778756,"Ryan McKenna",19928,663630
2024,"Matt Vierling","DET",144,567,16,80,57,6,0.072310405,0.21340388,0.166023166,0.303108808,0.256756756,0.312169312,0.422779922,0.3174157493316664,,108.25815902065735,2.782198689877987,8.139818697170764,-2.148101806640625,2.5708883374987876,"Matt Vierling",21558,663837
2022,"Daz Cameron","DET",21,70,1,6,8,2,0.071428571,0.285714285,0.125,0.302325581,0.21875,0.285714285,0.34375,0.2796623272555215,,81.3033238197439,0.8229297320358455,-0.6498228386394334,-2.163585275411606,-0.06294292670861416,"Daz Cameron",18353,663662
2023,"Wil Myers","CIN",37,141,3,11,12,2,0.085106382,0.340425531,0.094488189,0.272727272,0.188976377,0.257142857,0.283464566,0.2427147362913404,,41.74008817962263,0.18170307856053114,-9.995006796246754,-2.171501472592354,-0.7354956998757669,"Wil Myers",10047,571976
2022,"Guillermo Heredia","ATL",74,82,3,12,8,0,0.073170731,0.390243902,0.184210527,0.219512195,0.157894736,0.219512195,0.342105263,0.24577431417093043,,54.09473183074481,0.4440803430043161,-3.929355370011214,-2.1842743158340454,-0.3457232923895537,"Guillermo Heredia",18721,628338
2023,"Joshua Palacios","PIT",91,264,10,26,40,5,0.045454545,0.212121212,0.174089069,0.269230769,0.238866396,0.278625954,0.412955465,0.296609835770294,,81.7792931817639,1.0913194734603167,-4.867875636433667,-2.1879536509513855,0.190861260623845,"Joshua Palacios",19818,641943
2022,"Mitch Haniger","SEA",57,247,11,31,34,0,0.080971659,0.263157894,0.183035714,0.293333333,0.245535714,0.307692307,0.428571428,0.31914150012217885,,114.33199092999307,-0.5041539408266544,3.479401089827064,-2.209236979484558,0.9535956019762339,"Mitch Haniger",14274,571745
2023,"Jordyn Adams","LAA",17,40,0,1,1,1,0,0.4,0,0.208333333,0.128205128,0.125,0.128205128,0.11031703650951385,,-44.53970247223585,-0.6981775057502091,-7.6257284152456135,-2.217869222164154,-0.844563118527411,"Jordyn Adams",23788,677941
2024,"Kevin Pillar","- - -",100,314,8,38,45,12,0.050955414,0.219745222,0.147887324,0.271428571,0.228873239,0.290734824,0.376760563,0.2925059909637744,,87.8910025378837,1.420030526816845,-2.9305122539841806,-2.2244068533182144,0.5486562970248533,"Kevin Pillar",12434,607680
2022,"Matt Carpenter","NYY",47,154,15,28,37,0,0.123376623,0.227272727,0.421875,0.303797468,0.3046875,0.411764705,0.7265625,0.47164165699168253,,215.6468959792109,-0.2923780204728246,19.748744569674443,-2.2246846705675125,2.351362883374395,"Matt Carpenter",8090,572761
2022,"Kerry Carpenter","DET",31,113,6,16,10,0,0.053097345,0.28318584,0.233009709,0.303030303,0.252427184,0.309734513,0.485436893,0.3418594825584277,,125.21320985584028,-0.070775480940938,3.1353013469511994,-2.2541338354349136,0.46776767492226695,"Kerry Carpenter",25961,681481
2024,"Luis Robert Jr.","CHW",100,425,14,47,35,23,0.065882352,0.331764705,0.155216285,0.30962343,0.223918575,0.278301886,0.37913486,0.28526280544945415,,83.9391322288258,0.9663192108273506,-6.843905764339226,-2.2736018896102905,0.5215618712129132,"Luis Robert Jr.",20043,673357
2022,"Drew Waters","KCR",32,109,5,14,18,0,0.110091743,0.366972477,0.239583333,0.352941176,0.239583333,0.324074074,0.479166666,0.3473842243353526,,123.48848969897594,0.2964278715662658,3.177465521911141,-2.274376392364502,0.4567862397509961,"Drew Waters",20505,671221
2022,"Rafael Ortega","CHC",118,371,7,35,35,12,0.118598382,0.199460916,0.117088607,0.285123966,0.240506329,0.330623306,0.357594936,0.3048001199717093,,98.2162485784779,-3.1132797142490745,-3.8821527095537767,-2.2831887304782867,0.6927207671581795,"Rafael Ortega",10323,542364
2024,"Tyler Freeman","CLE",118,383,7,48,32,11,0.073107049,0.138381201,0.112121212,0.227106227,0.209090909,0.305263157,0.321212121,0.28292879375744623,,84.05188492446241,-0.32495180517435074,-7.313930909976113,-2.290088415145874,0.32671772293613505,"Tyler Freeman",22532,671289
2022,"JJ Bleday","MIA",65,238,5,21,16,4,0.12605042,0.281512605,0.142156863,0.21641791,0.166666666,0.277310924,0.308823529,0.2659901946532626,,66.48002385144282,0.40406759874895215,-8.864807369967854,-2.315374732017517,-0.31421784411508,"JJ Bleday",26368,668709
2022,"Josh Lowe","TBR",52,198,2,24,13,3,0.075757575,0.333333333,0.121546961,0.336283185,0.220994475,0.284263959,0.342541436,0.27581354945289843,,81.42820654272572,1.7887892904691398,-2.349171570232376,-2.3565661311149597,0.1634293595345045,"Josh Lowe",19953,666139
2024,"Jasson Domínguez","NYY",18,67,2,8,4,5,0.164179104,0.283582089,0.125,0.228571428,0.178571428,0.313432835,0.303571428,0.2851653917511897,,84.37552820534336,-0.12830296158790588,-1.326106948915184,-2.364434540271759,-0.15048198547796823,"Jasson Dominguez",28080,691176
2023,"AJ Pollock","- - -",54,144,5,15,15,0,0.0625,0.222222222,0.142857143,0.173469387,0.165413533,0.215277777,0.308270676,0.22730296808812353,,45.190949111288774,-0.5108829671517015,-10.10932070841038,-2.372285671532154,-0.7516015052099003,"AJ Pollock",9256,572041
2023,"J.P. Martínez","TEX",17,44,1,7,4,0,0.045454545,0.363636363,0.1,0.32,0.225,0.25,0.325,0.24585041403770447,,51.181233538314174,0.41021506721153855,-2.1635686935082115,-2.4227322340011597,-0.30661703960593656,"J.P. Martinez",24451,679881
2024,"Lawrence Butler","OAK",125,451,22,63,57,18,0.077605321,0.239467849,0.22815534,0.3006993,0.262135922,0.31707317,0.490291262,0.3445680385946963,,130.1370832211039,3.8129806742072105,19.364877508316017,-2.4318184852600098,3.301518502406286,"Lawrence Butler",22542,671732
2022,"Matt Beaty","SDP",20,47,0,6,1,0,0.042553191,0.170212765,0.069767442,0.114285714,0.093023255,0.170212765,0.162790697,0.15847729114775963,,-0.6973931416952576,-0.11566175986081362,-5.614392469924765,-2.463548243045807,-0.6783894853063671,"Matt Beaty",17710,607461
2023,"Richie Palacios","STL",32,102,6,9,16,2,0.058823529,0.107843137,0.258064516,0.233766233,0.258064516,0.306930693,0.516129032,0.34632681442959473,,119.1852857465488,0.37531627295538783,2.799619288145023,-2.4644343852996826,0.3790071151913898,"Richie Palacios",24589,680700
2024,"Jordan Beck","COL",55,184,3,14,13,7,0.065217391,0.353260869,0.088235294,0.281553398,0.188235294,0.244565217,0.276470588,0.23090429742479585,,31.97593800428774,1.6971271708607674,-13.270110989855096,-2.471295326948166,-0.9929144011686452,"Jordan Beck",31431,687597
2024,"Esteury Ruiz","OAK",29,65,2,10,8,5,0.061538461,0.307692307,0.181818181,0.257142857,0.2,0.269841269,0.381818181,0.2807173596488105,,85.22321171336465,-1.0612514168024063,-2.1602547637998812,-2.482465445995331,-0.255706476544594,"Esteury Ruiz",21780,665923
2022,"Clint Frazier","CHC",19,45,0,4,1,1,0.155555555,0.244444444,0.081081081,0.307692307,0.216216216,0.355555555,0.297297297,0.30544678767522176,,98.65842332638228,-0.035463938023895025,-0.10560532963753144,-2.484150528907776,-0.10937407385111142,"Clint Frazier",15983,640449
2023,"Tony Kemp","OAK",124,419,5,42,27,15,0.105011933,0.095465393,0.09470752,0.220820189,0.208913649,0.303398058,0.303621169,0.27555510951477347,,75.70190601884653,0.038380373269319534,-12.16046731269955,-2.5343542098999023,-0.030089896675056682,"Tony Kemp",14894,643393
2022,"Matt Vierling","PHI",117,357,6,41,32,7,0.06442577,0.196078431,0.104615384,0.290196078,0.246153846,0.296918767,0.35076923,0.28516866062201707,,81.63860953535426,-0.3918821858242154,-8.007763162931468,-2.5548770427703857,0.18045211733212912,"Matt Vierling",21558,663837
2022,"Cole Tucker","PIT",18,63,0,3,2,1,0,0.396825396,0.047619048,0.289473684,0.174603174,0.174603174,0.222222222,0.17170595176636227,,2.0463517694436226,0.19390575448051095,-6.9759023302076075,-2.5635753870010376,-0.7740532450756225,"Cole Tucker",17326,657061
2023,"Nick Martini","CIN",29,79,6,10,16,0,0.063291139,0.189873417,0.319444445,0.25490196,0.263888888,0.329113924,0.583333333,0.3822668375848215,,135.29360845091057,-0.027782388031482697,3.4263709456639226,-2.59299373626709,0.35075995818454103,"Nick Martini",12005,605361
2023,"Juan Yepez","STL",28,65,2,5,2,0,0.061538461,0.307692307,0.116666667,0.236842105,0.183333333,0.246153846,0.3,0.24341325117991522,,50.19366156869689,-0.9041164997033775,-4.914781885140234,-2.6210559606552124,-0.5312302632057176,"Juan Yepez",18400,660766
2022,"Akil Baddoo","DET",73,225,2,30,9,9,0.106666666,0.284444444,0.064676617,0.288888888,0.203980099,0.288888888,0.268656716,0.2564973227183024,,64.94931688323345,1.6410293700173497,-7.233520777256839,-2.636453092098236,-0.28913556073564795,"Akil Baddoo",22168,668731
2023,"Will Brennan","CLE",138,455,5,41,41,13,0.035164835,0.125274725,0.090277778,0.295698924,0.266203703,0.298901098,0.356481481,0.2850807145994494,,79.59198371781514,-1.2560558444820344,-12.382202164319422,-2.6651387214660645,0.05807201520710864,"Will Brennan",25660,686823
